d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
12.59,11.1,0.5,-4.19,9.61,1.68,1.02,0.32,0.04,-120.44,-33.88,5.33,2
10.08,9.45,0.54,-4.62,9.92,1.72,1.04,0.3,0.01,-118.56,-29.9,4.48,2
11.21,8.51,0.0,-4.23,9.96,1.6,0.92,0.29,0.01,-121.8,-31.91,2.77,2
7.92,7.13,0.74,-3.05,9.57,2.03,0.89,0.25,0.0,-127.05,-35.18,2.07,2
5.64,6.62,0.47,-1.21,9.02,2.58,0.88,0.24,0.02,-131.82,-37.46,-2.03,2
5.49,7.37,0.35,-2.7,9.41,2.82,0.91,0.21,0.05,-131.44,-34.84,-7.87,2
6.19,8.19,0.78,-4.07,10.43,3.41,1.0,0.22,0.05,-131.67,-36.08,-16.78,2
6.7,9.25,0.5,-2.47,11.49,4.23,1.13,0.23,0.01,-137.31,-44.46,-18.01,2
7.25,9.61,0.35,-1.72,11.96,6.31,1.04,0.2,0.01,-129.23,-47.08,-11.36,2
6.23,9.13,0.0,-5.45,11.88,6.23,0.9,0.18,0.0,-126.11,-44.72,-7.08,2
4.7,8.7,0.11,-7.17,11.1,6.31,0.91,0.18,0.03,-130.67,-42.44,-12.16,2
4.58,8.9,0.03,-10.86,10.86,6.82,1.03,0.22,0.02,-122.26,-39.68,-18.69,2
5.57,8.94,0.78,-12.47,9.37,8.51,1.08,0.26,0.02,-111.46,-34.91,-12.92,2
6.08,9.02,0.31,-16.55,9.45,6.9,1.01,0.3,0.01,-113.99,-28.65,-13.22,2
5.29,8.39,0.47,-16.71,8.51,8.78,0.97,0.32,0.0,-121.34,-29.49,-17.99,2
4.94,8.15,0.19,-16.63,6.19,4.78,1.0,0.32,0.03,-120.32,-28.04,-21.33,2
6.27,8.15,0.39,-11.96,5.09,3.68,1.01,0.32,0.02,-112.95,-22.14,-13.59,2
6.43,7.6,0.23,-5.6,3.05,1.88,1.01,0.38,0.0,-109.93,-15.59,-17.89,2
6.04,7.53,0.43,-4.7,2.0,0.27,0.95,0.38,0.0,-116.97,-16.72,-17.06,2
6.08,7.6,0.7,0.86,0.07,0.03,0.92,0.35,0.0,-117.59,-25.46,-10.82,2
6.43,7.57,0.66,1.64,-1.84,-1.21,0.92,0.33,0.02,-108.02,-29.14,-4.51,2
6.7,7.37,1.01,1.33,-2.0,-1.92,0.85,0.31,0.03,-95.22,-22.64,-5.02,2
6.62,6.51,1.33,0.66,-1.25,-1.56,0.8,0.29,0.07,-85.66,-11.48,-12.72,2
3.96,6.51,1.41,0.23,0.78,-1.45,1.01,0.29,0.14,-77.2,-6.91,-9.9,2
6.31,7.92,0.7,-1.56,-1.21,1.09,1.28,0.42,0.19,-54.62,-3.54,-9.85,2
8.11,9.45,0.7,-1.49,-2.98,6.31,1.05,0.24,0.14,-26.4,-12.45,1.4,2
8.43,9.41,0.86,-8.82,-5.13,7.92,1.1,0.22,0.2,-3.34,3.53,0.35,2
6.74,8.39,1.68,-20.08,-1.33,12.82,1.09,0.27,0.01,15.28,21.49,3.52,2
4.27,8.62,2.07,-20.08,-7.84,10.98,0.96,0.3,0.12,2.04,-3.78,13.23,2
2.54,8.66,1.88,-17.02,-9.61,6.9,1.02,0.23,0.02,-25.8,-25.91,23.14,2
2.39,8.39,2.11,-9.45,-7.96,6.27,1.02,0.19,0.13,-26.64,-9.19,10.04,2
3.45,8.7,1.8,-4.62,-6.66,5.25,0.95,0.2,0.11,-14.99,2.97,-3.16,2
4.86,9.13,1.96,-2.19,-6.0,3.33,1.02,0.22,0.08,-2.08,4.69,-5.14,2
5.41,9.25,2.07,1.49,-6.9,2.15,1.07,0.28,0.08,-2.73,3.79,-5.3,2
5.88,9.37,1.84,2.15,-7.33,1.09,1.01,0.24,0.05,-1.75,0.36,-3.77,2
5.64,8.74,1.45,2.94,-6.82,0.39,0.97,0.21,0.05,2.68,2.92,-3.32,2
4.58,7.84,1.68,2.31,-7.49,0.82,0.95,0.21,0.06,6.52,8.87,-3.42,2
3.64,7.64,2.0,2.51,-7.45,-2.03,0.95,0.22,0.08,5.39,7.26,-3.19,2
3.8,7.64,1.56,2.03,-6.9,-2.15,0.96,0.2,0.09,14.8,3.04,0.21,2
4.7,8.27,1.29,1.21,-6.04,0.27,0.97,0.23,0.1,23.58,4.66,0.22,2
5.33,8.7,1.6,-1.92,-5.88,3.02,1.02,0.23,0.1,28.97,8.18,-2.62,2
5.49,9.21,1.68,-2.39,-5.6,4.51,1.02,0.26,0.1,32.24,12.37,-3.99,2
4.9,9.02,2.11,-6.74,-2.51,6.62,1.04,0.26,0.06,31.75,12.17,-2.91,2
3.64,8.43,2.07,-17.22,2.0,10.31,1.05,0.28,0.02,28.71,9.05,1.5,2
4.04,8.31,1.49,-16.0,2.78,10.59,1.04,0.3,0.0,31.81,4.06,9.6,2
4.51,8.15,1.52,-11.41,0.58,8.31,1.06,0.27,0.1,33.65,0.47,19.24,2
5.41,7.84,1.56,-10.12,-2.51,5.37,1.1,0.31,0.18,49.52,5.06,23.56,2
6.43,8.0,1.68,-8.15,-2.07,4.39,1.09,0.27,0.23,76.33,10.24,29.64,2
6.43,8.19,1.52,-6.9,-1.92,3.68,1.01,0.3,0.17,106.04,17.22,33.81,2
6.04,7.64,1.17,-7.1,-1.92,2.66,0.85,0.33,0.09,124.38,28.29,27.03,2
5.64,7.29,1.05,-6.39,-1.37,2.86,0.81,0.31,0.04,125.17,27.54,22.59,2
5.33,7.84,1.29,-7.37,0.66,2.82,0.94,0.3,0.04,124.66,28.03,18.84,2
5.88,8.62,1.37,-8.9,0.23,2.19,1.0,0.3,0.11,126.76,34.34,10.92,2
6.43,8.94,1.29,-9.02,1.33,3.68,0.92,0.37,0.06,122.17,28.37,1.8,2
6.43,9.17,0.7,-9.49,2.94,5.57,0.98,0.36,0.0,113.01,17.82,-3.59,2
6.51,9.1,0.23,-9.21,4.31,5.64,1.01,0.27,0.03,120.5,25.21,-9.51,2
6.23,8.66,0.11,-9.68,5.96,5.09,0.93,0.28,0.03,129.36,30.03,-5.48,2
5.88,8.31,0.11,-7.88,7.1,5.92,0.96,0.3,0.07,130.47,28.35,0.93,2
5.33,8.19,0.11,-7.68,9.02,6.43,0.98,0.3,0.1,126.14,30.37,1.01,2
5.25,8.23,0.35,-7.96,9.84,5.57,0.97,0.28,0.08,116.68,29.56,3.65,2
5.09,8.27,0.66,-7.96,10.59,5.02,0.95,0.29,0.01,113.93,26.72,4.35,2
5.17,8.74,0.74,-8.15,10.63,3.76,1.05,0.32,0.0,119.15,29.79,3.62,2
5.02,8.98,0.98,-7.49,10.12,3.49,1.06,0.29,0.04,125.91,36.14,4.34,2
5.29,8.98,0.98,-6.19,10.47,3.76,1.01,0.28,0.0,136.11,38.88,7.77,2
6.15,9.17,0.98,-5.17,10.23,2.82,1.01,0.3,0.03,138.94,40.07,11.41,2
7.1,9.53,-1.01,-6.7,10.0,2.98,1.0,0.29,0.06,136.08,37.28,14.58,2
9.1,10.27,0.23,-5.57,9.92,4.82,0.94,0.28,0.07,129.32,32.9,13.75,2
11.02,10.86,0.23,-5.92,9.41,4.43,0.96,0.27,0.06,126.62,31.67,7.4,2
7.92,11.21,3.37,-4.15,8.94,4.23,0.97,0.27,0.08,122.78,30.75,2.11,2
12.43,10.23,4.31,-4.19,9.21,4.82,1.04,0.25,0.07,114.44,30.69,-2.23,2
14.59,9.96,3.02,-4.47,9.45,4.62,0.92,0.22,0.01,109.9,30.84,1.48,2
16.27,9.37,1.84,-3.72,8.7,5.17,0.92,0.22,0.03,109.95,38.89,0.46,2
16.55,8.62,0.0,-2.43,8.62,4.62,0.91,0.33,0.06,116.1,47.25,-3.54,2
14.35,7.84,0.98,-2.43,9.8,3.37,0.92,0.29,0.08,113.55,51.38,-9.43,2
12.31,6.66,-1.8,-3.29,9.92,2.58,0.95,0.4,0.11,109.34,48.81,-11.7,2
10.9,4.98,0.86,-3.41,9.25,1.21,1.07,0.41,0.13,103.89,32.45,-10.07,2
6.9,2.66,-1.92,-4.0,9.13,0.78,1.22,0.38,0.19,112.02,25.33,1.88,2
3.92,0.11,-3.17,-4.98,8.86,0.98,0.94,0.4,0.16,122.71,20.05,9.03,2
1.72,-2.62,-3.53,-5.25,7.8,1.45,0.88,0.42,0.17,116.13,15.69,-2.13,2
0.23,-3.84,-4.07,-4.86,7.96,1.8,0.92,0.42,0.16,117.65,21.49,-4.89,2
-1.29,-4.39,-3.72,-4.66,7.84,2.27,0.95,0.41,0.15,125.98,25.34,-1.78,2
-2.47,-4.31,-2.98,-4.62,8.23,2.54,0.94,0.44,0.11,130.06,25.34,3.04,2
-2.78,-4.07,-3.05,-4.94,9.17,2.94,0.89,0.38,0.07,124.3,26.43,2.27,2
-3.37,-3.56,-2.9,-4.86,9.29,3.02,0.89,0.35,0.03,117.61,30.65,1.74,2
-2.66,-2.66,-2.94,-4.78,9.13,2.98,0.93,0.38,0.03,103.58,31.72,0.15,2
1.64,-1.84,-3.64,-4.27,9.49,3.56,0.93,0.35,0.0,92.89,32.11,-4.23,2
5.29,-1.21,-3.21,-4.19,9.53,4.47,0.92,0.35,0.0,86.5,36.85,-9.27,2
12.47,-2.27,-2.98,-2.51,8.66,5.41,0.93,0.39,0.02,73.78,39.51,-13.65,2
20.04,-4.11,0.43,-2.58,8.11,7.6,0.9,0.41,0.03,63.81,35.33,-19.17,2
20.04,-8.62,3.56,-6.74,10.12,3.56,1.06,0.39,0.09,54.18,30.97,-14.72,2
20.04,-10.23,1.96,-5.37,8.7,2.82,1.26,0.35,0.11,46.55,28.05,-6.43,2
14.9,-9.06,0.86,-5.02,9.37,3.17,1.04,0.35,0.1,23.95,12.0,0.33,2
9.92,-7.45,0.74,-4.7,8.08,3.21,0.9,0.33,0.03,-5.69,-12.05,1.75,2
4.7,-5.96,0.03,-4.0,7.41,3.49,0.87,0.26,0.11,-8.16,-15.63,-8.84,2
0.62,-5.33,0.82,-3.96,6.86,3.49,0.93,0.31,0.21,6.04,-8.75,-12.18,2
-1.52,-5.76,-1.56,-4.62,7.57,3.41,1.01,0.37,0.17,22.98,-6.85,-7.88,2
-2.27,-6.08,-1.72,-4.31,9.17,3.56,0.98,0.32,0.08,24.46,-2.82,-3.81,2
-3.17,-6.74,-1.33,-3.92,9.57,3.17,0.96,0.36,0.04,15.58,-2.72,-5.43,2
-3.21,-7.29,-1.96,-3.21,9.49,3.17,1.0,0.36,0.07,-1.82,-11.71,-5.6,2
-3.25,-7.45,-2.35,-3.02,9.37,3.49,1.0,0.34,0.1,-3.62,-12.01,-1.99,2
-2.03,-7.25,-1.56,-3.6,9.21,3.41,0.95,0.31,0.18,2.26,-12.53,3.21,2
0.43,-6.27,-1.45,-4.11,8.86,3.17,0.94,0.29,0.17,3.6,-10.38,2.81,2
1.8,-5.6,-2.31,-4.47,9.1,3.02,0.99,0.3,0.14,3.38,-6.88,2.44,2
4.39,-5.17,0.03,-4.0,9.64,3.25,1.04,0.29,0.13,-1.01,-3.69,1.46,2
8.66,-4.94,0.54,-3.29,10.19,3.45,1.02,0.27,0.11,-5.24,-6.05,1.85,2
16.16,-3.84,0.54,-3.02,10.04,3.68,1.01,0.26,0.1,-9.32,-7.71,1.81,2
19.02,-2.58,1.68,-2.94,9.68,3.92,1.02,0.29,0.11,-14.91,-6.03,6.01,2
20.04,-3.56,2.78,-2.98,9.49,4.0,1.03,0.3,0.13,-18.36,-7.72,12.4,2
17.57,-4.66,1.21,-3.05,9.1,3.92,1.03,0.25,0.08,-19.47,-14.55,16.82,2
13.33,-4.27,0.11,-3.45,8.78,3.72,1.01,0.28,0.01,-22.82,-20.92,14.93,2
10.7,-4.58,0.11,-3.8,8.74,3.68,0.98,0.33,0.04,-38.75,-27.05,15.37,2
7.88,-4.66,0.5,-3.41,8.15,3.53,0.95,0.35,0.0,-66.66,-32.91,19.47,2
5.64,-4.62,0.98,-3.8,8.11,3.76,0.89,0.39,0.05,-83.39,-35.0,20.66,2
4.04,-4.58,-1.17,-4.51,8.35,3.64,0.91,0.42,0.11,-93.63,-36.46,20.05,2
2.39,-4.94,-1.49,-5.06,9.33,4.39,0.95,0.43,0.18,-98.41,-32.4,13.6,2
2.15,-5.06,-1.84,-5.53,9.8,4.62,0.95,0.41,0.16,-95.0,-23.48,5.08,2
1.8,-4.86,-2.51,-4.62,9.45,3.8,0.93,0.42,0.09,-93.45,-13.01,0.12,2
1.6,-3.88,-2.51,-4.58,9.29,3.53,0.9,0.4,0.06,-104.7,-8.7,-1.66,2
2.58,-2.7,-2.54,-4.62,8.82,3.25,0.89,0.45,0.07,-119.62,-15.57,0.73,2
4.66,-1.96,-2.62,-4.51,8.9,3.29,0.94,0.46,0.12,-130.72,-24.88,3.02,2
6.0,0.5,-2.66,-4.7,9.13,3.25,0.96,0.39,0.15,-126.66,-20.65,5.69,2
7.49,0.39,-2.35,-4.55,9.29,2.78,0.97,0.41,0.16,-121.96,-18.61,4.95,2
8.74,2.11,-2.11,-4.07,9.1,2.27,1.01,0.41,0.13,-119.62,-20.57,0.1,2
9.41,4.27,0.27,-4.11,8.9,2.11,1.0,0.37,0.1,-122.69,-24.59,2.81,2
14.7,5.37,0.23,-4.51,9.17,2.0,0.97,0.38,0.11,-128.15,-29.83,7.27,2
12.27,6.78,0.07,-4.58,9.29,1.8,0.97,0.35,0.09,-131.92,-29.7,7.92,2
12.7,8.82,2.15,-4.07,8.98,1.45,0.95,0.36,0.09,-134.4,-29.52,5.18,2
10.35,8.62,1.17,-3.88,9.17,1.29,0.98,0.39,0.11,-136.23,-32.23,4.82,2
11.21,11.41,3.13,-3.72,9.37,1.17,1.02,0.39,0.15,-134.97,-35.1,4.51,2
8.78,12.0,2.43,-3.88,9.57,1.05,1.03,0.39,0.17,-126.05,-37.81,5.48,2
