d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
-5.84,5.45,8.43,-2.51,8.7,0.54,0.68,0.64,0.03,128.26,28.27,-18.42,10
-12.0,4.82,3.33,-3.53,8.19,0.39,0.76,0.46,0.06,107.08,33.61,-29.97,10
-13.41,2.86,0.82,-3.96,8.0,0.39,0.75,0.34,0.09,89.56,34.48,-13.91,10
-13.57,0.15,-3.09,-4.78,6.86,0.43,0.59,0.27,0.06,70.14,30.05,13.06,10
-11.57,-2.23,-4.23,-5.37,4.62,1.25,0.4,0.21,0.15,57.27,29.24,21.43,10
-15.02,-8.35,-10.43,-4.86,4.35,1.8,0.4,0.33,0.18,38.16,23.05,27.27,10
-13.21,-14.67,-12.0,-5.17,16.74,5.72,1.99,0.29,0.08,98.84,39.1,51.3,10
-10.51,-13.84,-9.61,-3.96,20.04,5.21,1.47,0.56,0.18,85.45,98.73,-39.81,10
9.8,-10.43,-5.21,0.86,17.53,5.76,0.91,0.74,0.31,71.02,33.69,-17.72,10
20.04,-6.15,0.43,0.54,10.63,9.25,1.3,0.24,0.03,87.55,43.42,-31.22,10
19.26,-3.41,-9.88,16.59,6.82,13.02,1.07,0.45,0.49,113.52,75.02,-22.3,10
20.04,2.66,6.19,0.47,7.13,6.08,0.83,0.45,0.4,109.39,65.63,-25.0,10
11.57,1.33,12.7,0.11,7.84,3.05,0.6,0.53,0.22,108.46,58.33,-6.01,10
6.23,2.94,11.61,0.43,8.39,1.29,0.52,0.61,0.02,105.68,54.73,10.18,10
0.47,6.31,8.7,-3.09,6.43,0.86,0.93,0.47,0.12,117.75,50.52,2.46,10
-8.78,6.62,4.0,-2.86,7.06,1.45,1.11,0.46,0.29,121.81,56.85,-17.52,10
-17.37,4.9,-1.76,-1.6,7.92,0.74,0.82,0.58,0.16,95.96,41.46,-24.93,10
-17.96,0.39,-6.19,-1.33,7.49,0.66,0.73,0.53,0.18,92.91,31.94,-13.05,10
-17.29,-3.6,-8.31,0.66,8.55,2.39,0.61,0.48,0.21,102.13,43.93,-7.52,10
-12.19,-3.49,-8.86,-2.58,7.41,2.74,0.5,0.29,0.27,117.05,60.63,-9.44,10
-9.49,-6.74,-11.37,-4.23,5.6,2.43,0.35,0.2,0.23,125.77,69.94,-12.56,10
-6.98,-10.66,-14.12,-3.6,5.02,2.07,0.3,0.34,0.27,116.79,75.55,-10.25,10
-3.37,-14.86,-14.23,-1.17,12.16,2.78,0.97,0.93,0.35,100.17,76.07,30.52,10
5.13,-15.1,-13.65,0.5,19.49,5.6,1.99,0.16,0.26,187.36,118.26,-55.69,10
20.04,-7.8,-7.49,-1.33,20.04,3.64,1.61,1.03,0.27,57.55,59.24,-38.43,10
20.04,-4.94,0.07,-1.68,14.27,3.37,1.26,0.82,0.11,70.3,6.95,0.98,10
20.04,-3.05,-2.86,-2.0,8.94,3.41,1.12,0.41,0.22,77.3,44.47,-14.39,10
20.04,3.45,6.9,-4.39,8.55,2.27,0.78,0.23,0.26,91.1,68.23,-21.45,10
8.98,2.62,14.9,-5.72,7.25,2.03,0.68,0.27,0.15,123.48,82.56,-16.14,10
2.0,2.19,10.51,-3.88,6.35,2.15,0.49,0.56,0.2,130.39,64.18,8.08,10
-3.53,5.06,8.94,0.66,7.6,1.88,0.59,0.61,0.33,115.3,39.49,33.51,10
-10.15,5.72,3.53,1.17,9.68,0.11,1.32,0.55,0.26,122.4,43.17,28.96,10
-17.96,2.78,-3.6,-1.25,12.35,0.78,1.14,0.76,0.32,129.0,70.51,-22.02,10
-20.08,-2.62,-7.21,-4.19,12.23,0.07,0.84,0.55,0.19,132.71,72.78,-32.1,10
-18.43,-5.02,-9.76,-4.23,9.68,0.0,0.77,0.45,0.22,148.04,76.34,-21.01,10
-11.61,-4.66,-11.84,-3.41,7.84,0.0,0.57,0.58,0.22,141.64,73.21,-12.9,10
-5.13,-6.08,-14.27,-2.74,7.1,0.11,0.47,0.52,0.18,115.8,61.02,-5.11,10
0.62,-7.64,-19.92,-2.43,7.41,1.05,0.51,0.46,0.14,106.36,56.37,-11.98,10
4.0,-10.82,-20.08,-2.62,8.43,1.29,0.57,0.57,0.14,103.97,61.02,-22.27,10
13.69,-7.45,-20.08,-4.39,10.78,2.43,0.72,0.62,0.14,122.97,71.84,-9.69,10
20.04,1.8,-8.78,-5.64,15.29,1.09,1.98,0.32,0.11,182.98,96.23,-2.69,10
20.04,1.84,7.68,-5.25,14.43,1.56,1.04,0.98,0.14,106.33,66.61,-1.77,10
20.04,11.17,7.21,-5.13,11.53,3.13,1.01,0.75,0.06,103.83,29.02,12.38,10
18.9,9.61,20.04,-4.35,10.23,2.9,0.98,0.8,0.28,81.59,56.14,-3.02,10
10.27,5.6,20.04,-4.86,10.31,1.45,0.83,0.63,0.11,97.21,78.27,-28.96,10
3.6,5.64,14.63,-5.33,9.25,2.11,0.7,0.49,0.16,146.9,85.6,-35.23,10
0.03,7.45,6.98,-4.94,8.7,2.98,0.69,0.48,0.08,195.26,84.29,-3.27,10
-6.27,7.37,0.78,-3.02,6.98,3.33,0.75,0.53,0.03,207.05,70.52,6.85,10
-14.86,1.52,-4.9,-2.39,5.6,2.74,0.75,0.52,0.1,159.17,76.53,-19.52,10
-15.72,-3.68,-9.06,-2.27,5.45,2.19,0.4,0.34,0.11,105.24,55.66,-28.01,10
-13.25,-4.94,-10.23,-3.21,4.86,1.52,0.48,0.19,0.17,81.62,48.0,-11.91,10
-12.23,-9.37,-12.86,-3.68,3.84,2.03,0.41,0.31,0.19,84.6,47.27,-6.6,10
-11.76,-11.8,-14.2,-3.05,5.17,2.98,0.37,0.36,0.3,90.42,56.82,-5.13,10
-6.7,-15.14,-19.73,0.03,11.49,4.55,0.95,0.91,0.23,106.95,50.53,29.86,10
0.19,-18.27,-20.08,0.62,17.8,5.45,1.99,0.65,0.14,179.39,123.56,-54.58,10
5.84,-15.18,-19.29,0.15,20.04,6.66,1.28,1.33,0.49,68.82,74.31,-30.07,10
18.55,-4.78,-9.21,-1.88,16.16,4.7,1.61,0.4,0.06,73.52,25.61,12.79,10
20.04,0.35,4.66,-5.49,9.72,2.94,0.91,0.53,0.25,97.09,57.34,-4.32,10
20.04,-2.0,-8.86,-13.06,6.82,5.76,0.46,0.28,0.33,96.52,58.64,-2.32,10
20.04,5.6,10.04,-2.43,4.0,3.84,0.06,0.12,0.2,112.78,57.48,12.13,10
10.63,1.88,13.76,0.7,7.37,2.74,0.43,0.7,0.36,106.07,58.03,17.92,10
4.19,4.35,11.41,0.31,7.13,0.94,1.06,0.8,0.21,136.59,75.9,13.13,10
-3.05,6.08,8.39,-1.33,7.96,0.39,1.2,0.53,0.12,183.43,114.24,-24.09,10
-9.61,7.21,-1.05,-3.53,9.57,0.31,0.78,0.78,0.08,180.93,100.59,-32.34,10
-16.67,1.96,-9.41,-5.57,9.68,1.29,0.84,0.67,0.28,149.94,66.21,-27.41,10
-18.63,-2.31,-10.7,-4.62,7.41,2.23,0.64,0.51,0.16,130.75,67.09,-15.56,10
-12.39,-2.82,-9.92,-2.98,4.98,2.11,0.44,0.4,0.08,115.84,68.67,-17.81,10
-9.25,-3.92,-10.82,-3.02,3.88,2.31,0.28,0.36,0.09,112.7,70.95,-15.74,10
-10.08,-9.25,-15.21,-4.19,3.92,3.13,0.24,0.29,0.13,115.47,71.79,-12.83,10
-9.21,-14.67,-20.08,-2.11,7.25,3.76,0.4,0.66,0.04,105.87,67.05,6.11,10
-1.52,-18.39,-20.08,-1.05,16.16,5.33,1.99,0.03,0.0,184.7,82.42,45.62,10
11.65,-11.61,-11.45,-1.49,20.04,5.02,1.7,0.77,0.18,189.85,118.52,-42.63,10
20.04,-3.25,5.06,0.94,18.39,4.82,1.41,0.58,0.16,98.28,44.51,-2.17,10
20.04,-1.13,-9.02,0.03,11.57,3.88,1.22,0.4,0.06,97.79,30.02,-15.34,10
20.04,9.13,4.78,-1.64,9.64,2.23,0.76,0.17,0.28,87.65,60.02,-53.17,10
18.35,3.92,12.35,-4.39,8.55,0.86,0.74,0.53,0.08,96.73,84.8,-49.88,10
7.96,4.55,9.53,-4.15,7.57,2.66,0.67,0.48,0.22,130.42,89.44,-20.2,10
-2.23,6.59,5.76,-1.8,5.53,2.86,0.58,0.38,0.03,162.0,97.56,25.03,10
-8.23,4.39,2.39,0.11,4.04,1.88,0.56,0.35,0.29,144.32,78.31,49.46,10
-15.57,5.33,-4.0,0.27,6.04,1.05,0.88,0.45,0.26,100.39,36.21,55.56,10
-14.7,3.53,-9.64,-2.27,7.92,0.74,0.93,0.57,0.16,74.26,23.88,39.21,10
-18.9,-3.05,-12.43,-4.78,9.64,1.01,0.78,0.57,0.16,72.48,27.4,15.02,10
-14.27,-6.35,-14.98,-5.09,9.33,2.15,0.48,0.28,0.2,87.52,43.24,1.93,10
-10.63,-9.37,-17.8,-4.55,8.98,3.09,0.49,0.38,0.32,88.3,56.34,-2.0,10
-5.76,-14.94,-17.88,-2.98,10.74,3.6,0.75,0.63,0.29,90.9,80.45,-14.72,10
-3.17,-16.43,-17.73,-2.27,15.14,3.45,1.55,0.36,0.04,155.97,110.22,-5.62,10
8.59,-12.12,-17.29,-3.05,14.9,3.17,1.57,0.46,0.2,154.88,67.42,-25.66,10
19.92,-3.96,-5.21,-2.86,13.61,4.19,0.96,0.92,0.08,86.39,12.05,17.92,10
20.04,0.98,5.6,-2.35,11.68,2.19,1.02,0.81,0.03,66.25,15.57,1.31,10
20.04,4.58,-10.35,-3.21,11.1,1.84,1.08,0.71,0.15,58.48,38.43,-30.4,10
20.04,6.9,12.74,-4.47,10.59,1.84,0.92,0.53,0.09,77.41,56.31,-50.39,10
8.23,2.35,17.22,-3.76,8.78,1.92,1.02,0.38,0.26,142.9,58.17,2.09,10
4.58,3.29,11.92,-2.39,7.49,1.76,0.81,0.6,0.2,133.15,22.27,12.28,10
-1.96,5.76,7.88,-2.47,6.86,1.41,0.79,0.54,0.0,119.69,13.0,8.04,10
-8.86,4.86,3.13,-3.53,7.49,1.09,0.66,0.39,0.07,121.06,24.6,-4.7,10
-14.7,2.19,-2.98,-4.07,7.49,1.21,0.6,0.38,0.28,103.36,34.14,-7.46,10
-13.21,0.78,-8.35,-4.04,6.82,1.8,0.55,0.22,0.28,104.74,49.35,-13.68,10
-14.39,-5.57,-9.53,-3.92,5.45,2.15,0.35,0.24,0.22,116.74,69.46,-11.65,10
-12.47,-10.23,-12.08,-2.98,7.02,2.11,0.38,0.66,0.0,107.47,76.32,13.36,10
-12.59,-14.23,-13.29,-1.33,17.84,5.09,1.99,0.22,0.04,167.07,60.31,15.28,10
