d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
4.94,11.53,0.58,-15.76,20.04,4.23,0.95,0.43,0.57,-52.9,-26.95,57.7,7
4.82,10.98,0.58,-9.21,20.04,5.68,0.94,0.41,0.52,-29.49,-27.26,54.82,7
4.58,10.27,0.62,-3.84,20.04,6.15,0.82,0.47,0.59,-8.92,-13.17,42.58,7
4.35,9.41,0.82,0.7,20.04,7.6,0.67,0.55,0.64,2.71,-2.73,30.47,7
4.31,9.29,0.98,-2.27,17.25,7.49,0.77,0.59,0.59,24.29,10.61,14.34,7
4.15,9.96,1.09,-5.8,14.59,6.47,0.85,0.61,0.53,51.65,17.76,3.88,7
4.07,10.78,0.7,-5.49,13.76,2.31,0.8,0.56,0.48,73.35,23.28,-9.47,7
3.37,11.61,0.31,-6.08,12.47,-1.8,0.79,0.6,0.43,80.17,21.66,-25.76,7
3.05,11.8,0.15,-3.21,10.35,-1.88,0.89,0.56,0.34,88.48,25.54,-35.52,7
4.19,12.47,0.66,-2.19,10.0,0.03,0.95,0.57,0.34,100.23,31.31,-41.6,7
6.55,13.8,-1.52,-2.0,10.04,0.7,0.9,0.46,0.23,117.78,27.63,-52.18,7
7.49,13.49,-2.7,-2.94,9.57,1.21,0.86,0.44,0.15,129.47,23.53,-60.03,7
9.33,14.27,-2.35,-3.25,9.37,1.33,0.91,0.42,0.1,136.07,26.29,-64.65,7
9.88,13.84,-2.35,-2.58,9.25,1.41,0.9,0.31,0.01,142.58,25.1,-66.91,7
12.86,13.29,-3.37,-2.27,8.66,1.33,0.94,0.22,0.04,142.0,10.26,-68.69,7
14.9,12.9,-1.64,-1.88,8.66,1.72,1.0,0.15,0.06,133.92,-1.4,-69.81,7
16.55,12.19,-1.88,-1.56,8.51,2.23,1.09,0.12,0.08,135.72,-2.17,-67.38,7
16.39,10.47,0.74,-1.8,8.43,3.05,1.06,0.05,0.05,143.92,-1.65,-68.07,7
16.67,9.72,0.62,-1.68,8.51,3.29,0.97,0.07,0.06,142.97,-5.01,-63.55,7
15.45,7.8,0.54,-1.8,8.39,3.45,0.96,0.1,0.09,130.88,-10.01,-59.03,7
14.86,6.7,0.03,-1.76,8.35,3.37,1.03,0.13,0.1,140.98,1.08,-59.25,7
13.69,5.64,0.82,-1.92,8.27,3.8,1.04,0.18,0.09,147.81,15.3,-50.89,7
7.57,4.07,-1.45,-1.92,8.27,3.92,1.0,0.29,0.09,136.0,16.26,-39.81,7
3.76,1.96,0.86,-2.03,8.31,3.92,0.92,0.3,0.05,124.76,12.11,-34.84,7
2.54,0.58,0.78,-2.0,8.27,3.84,0.92,0.3,0.05,124.47,12.53,-37.3,7
0.0,0.0,-1.72,-2.07,8.08,3.8,0.94,0.34,0.02,116.38,13.35,-34.65,7
-3.56,0.39,0.27,-2.47,8.39,3.76,0.94,0.36,0.02,111.64,14.08,-30.56,7
-4.47,0.5,0.62,-2.9,8.98,3.53,0.96,0.36,0.01,99.64,13.58,-28.94,7
-4.7,-2.66,0.7,-3.33,9.61,3.29,1.01,0.37,0.03,86.69,13.14,-23.65,7
-4.19,-3.96,1.96,-3.29,10.19,3.21,0.99,0.4,0.03,79.03,12.5,-18.85,7
-4.51,-5.37,2.31,-3.05,10.47,3.25,0.96,0.41,0.03,63.55,5.08,-10.6,7
-4.86,-6.66,2.51,-3.25,10.35,2.98,1.02,0.41,0.01,52.29,0.66,-3.96,7
-4.47,-7.41,1.92,-3.68,9.57,2.82,0.99,0.39,0.05,49.7,-2.72,-4.49,7
-5.29,-7.72,0.78,-4.11,8.94,2.86,0.99,0.36,0.12,58.09,-5.67,-1.78,7
-5.21,-8.27,0.47,-4.31,8.51,2.7,0.99,0.34,0.17,73.91,-6.62,1.98,7
-3.96,-7.84,0.07,-3.8,8.31,2.78,1.0,0.37,0.17,95.65,-4.07,7.03,7
-4.51,-7.57,-1.17,-3.05,8.47,3.17,1.01,0.42,0.15,111.79,-4.24,14.82,7
