d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
2.03,9.02,1.29,-3.37,10.27,2.11,1.11,0.28,0.04,-1.17,-7.48,15.34,4
2.66,9.96,1.05,-1.49,11.41,3.05,1.03,0.36,0.06,9.04,-4.8,13.92,4
3.13,9.96,1.33,0.5,10.98,3.49,0.93,0.41,0.09,-1.06,-6.36,6.75,4
3.17,9.92,1.41,-2.0,9.88,2.9,0.91,0.41,0.12,-4.95,-11.15,0.48,4
3.09,10.04,1.6,-2.35,9.45,2.58,0.93,0.36,0.12,-8.55,-16.04,-4.14,4
3.05,10.04,2.19,-1.8,9.33,1.84,0.95,0.34,0.11,-10.34,-17.87,-4.33,4
2.54,9.92,2.43,-1.88,9.57,1.37,0.94,0.35,0.1,-17.69,-18.23,-4.92,4
2.35,9.96,2.62,-2.31,9.49,0.98,0.91,0.35,0.1,-26.43,-14.29,-7.72,4
0.5,9.8,3.05,-3.02,9.33,0.86,0.92,0.38,0.13,-37.71,-10.5,-12.12,4
1.01,9.25,2.43,-3.21,9.33,0.62,0.96,0.37,0.18,-40.63,-8.15,-11.57,4
1.52,8.78,2.35,-3.33,9.61,0.78,0.95,0.37,0.22,-35.89,-4.26,-9.54,4
1.76,8.51,2.51,-2.98,9.96,1.01,0.92,0.39,0.24,-31.15,-1.0,-8.22,4
1.49,8.39,2.23,-2.74,10.12,0.78,0.89,0.39,0.2,-31.24,1.01,-8.96,4
1.25,8.08,2.78,-2.54,9.76,0.74,0.85,0.41,0.22,-35.33,1.2,-7.8,4
1.41,8.51,2.23,-2.39,9.68,0.74,0.88,0.4,0.22,-37.89,1.81,-6.76,4
1.6,8.7,2.66,-2.54,9.76,0.9,0.89,0.43,0.23,-35.15,3.79,-5.97,4
1.84,9.02,2.51,-2.54,9.49,0.82,0.89,0.42,0.19,-36.14,0.44,-6.65,4
2.0,9.37,2.03,-2.47,9.29,0.58,0.93,0.4,0.15,-38.74,-6.34,-7.91,4
2.19,9.49,1.72,-2.62,9.45,0.66,0.94,0.42,0.14,-38.29,-8.8,-7.33,4
2.51,10.12,1.29,-3.02,10.08,0.39,1.04,0.37,0.04,-40.72,-11.23,-10.12,4
2.62,10.7,1.17,-2.58,10.82,0.27,1.15,0.34,0.09,-40.61,-13.99,-8.91,4
2.82,11.29,0.62,-2.27,10.47,0.66,1.29,0.3,0.17,-39.56,-13.44,0.41,4
2.98,12.12,0.35,-2.19,12.23,1.88,1.15,0.41,0.22,-17.26,-2.02,6.08,4
3.76,10.82,0.7,-2.03,11.57,2.03,0.87,0.46,0.11,-13.91,9.57,-4.88,4
3.96,9.21,-1.01,-2.43,10.04,3.37,1.05,0.21,0.06,-24.79,-3.43,0.89,4
4.31,8.51,-1.01,-1.92,8.59,3.68,1.2,0.13,0.07,-10.51,-10.89,24.2,4
4.66,10.12,-1.05,-3.09,10.7,5.21,0.95,0.35,0.09,-8.57,-17.95,26.95,4
