d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
2.51,3.88,4.55,-4.11,5.33,20.04,0.82,0.33,0.0,6.17,6.75,4.17,8
3.37,3.84,1.52,-11.06,4.94,15.61,0.99,0.34,0.03,2.9,2.55,17.12,8
0.86,3.72,-2.07,5.37,6.86,20.04,1.09,0.31,0.06,-5.91,3.18,16.43,8
-3.37,0.86,-6.74,9.68,6.27,20.04,1.1,0.35,0.07,-19.86,-2.15,13.3,8
0.39,0.03,-6.9,7.84,7.02,20.04,0.99,0.33,0.01,-27.0,0.2,4.8,8
4.19,-2.54,-7.8,3.88,6.86,20.04,0.94,0.31,0.09,-24.59,3.46,-4.19,8
11.57,-1.64,0.62,0.74,6.11,18.31,0.95,0.32,0.11,-13.5,6.35,-8.2,8
6.43,-1.37,6.15,-2.62,6.08,15.29,0.9,0.33,0.02,-2.79,5.38,-7.38,8
1.76,0.66,8.59,-2.82,5.17,10.04,0.89,0.35,0.01,-4.24,0.41,-5.75,8
9.33,2.86,15.29,-1.41,5.53,5.02,0.86,0.38,0.01,-9.69,-1.63,-8.36,8
12.23,7.6,19.8,0.86,4.62,0.19,1.0,0.37,0.1,-9.79,-5.83,-5.02,8
4.31,8.11,17.14,0.0,2.39,0.15,1.15,0.4,0.19,22.82,-2.5,-9.29,8
0.78,8.15,20.04,0.47,0.39,0.7,1.06,0.41,0.15,55.68,1.34,-5.52,8
-2.94,6.19,20.04,-2.86,-1.52,-3.25,0.94,0.32,0.07,65.28,8.55,-14.1,8
0.78,4.27,16.12,-4.62,-1.33,0.0,0.83,0.29,0.0,61.07,22.78,-19.53,8
0.03,3.21,13.18,0.62,0.78,2.82,0.79,0.31,0.03,48.4,25.92,-16.97,8
1.01,3.64,8.59,0.78,0.94,6.23,0.9,0.38,0.08,30.18,14.8,-11.29,8
1.56,3.92,4.23,0.11,0.03,13.06,1.04,0.42,0.13,15.28,3.38,1.4,8
1.33,3.68,0.23,1.29,0.0,14.47,1.16,0.42,0.18,-6.04,-3.21,16.72,8
1.13,2.43,-3.21,0.43,3.96,14.63,1.07,0.43,0.18,-29.82,-11.18,22.9,8
1.09,1.33,-4.23,0.47,5.33,20.04,0.98,0.37,0.04,-49.54,-20.74,14.95,8
-1.72,-1.68,-5.57,5.17,3.72,20.04,0.86,0.33,0.13,-54.29,-14.8,2.46,8
2.27,-2.54,-6.31,6.31,2.47,20.04,0.78,0.34,0.2,-42.7,-5.23,1.27,8
5.88,-1.33,-2.94,3.05,2.0,19.41,0.8,0.33,0.16,-16.21,3.75,3.57,8
5.88,-1.88,0.58,-1.13,2.82,15.21,0.92,0.36,0.03,-9.66,11.76,0.98,8
2.62,0.19,4.0,0.78,3.25,11.17,1.08,0.39,0.05,-19.8,6.34,-5.52,8
4.15,2.43,12.23,0.19,2.7,6.98,1.23,0.5,0.0,-28.44,-8.5,-6.38,8
11.02,4.27,20.04,1.37,2.47,3.13,1.1,0.44,0.03,-20.02,-16.65,5.14,8
7.76,7.68,20.04,0.11,0.62,0.78,0.9,0.33,0.1,4.46,-7.01,11.15,8
4.55,7.64,19.49,-3.53,0.74,0.5,0.81,0.29,0.11,23.12,4.24,0.81,8
0.23,8.66,20.04,-3.56,-1.76,-1.21,0.79,0.3,0.05,42.71,19.95,-6.89,8
-4.86,7.13,20.04,-1.33,0.5,-1.45,0.92,0.35,0.0,46.62,16.96,-6.49,8
0.31,5.37,13.92,0.58,-1.21,-1.96,0.99,0.32,0.09,33.43,10.03,-8.4,8
2.11,3.84,8.15,-1.68,0.03,0.58,0.99,0.32,0.15,11.07,1.0,-6.61,8
3.17,3.17,4.39,-1.6,2.43,6.86,1.05,0.38,0.08,-10.53,-4.69,3.84,8
4.7,2.62,3.8,-1.68,4.15,16.35,1.12,0.43,0.04,-22.11,-7.88,9.21,8
2.62,3.17,1.25,-3.68,3.41,18.94,0.97,0.39,0.03,-24.76,-17.8,20.71,8
0.5,1.88,-2.62,-7.25,7.8,20.04,0.88,0.35,0.02,-26.44,-20.43,23.46,8
0.15,0.31,-4.04,5.64,8.43,20.04,0.8,0.29,0.0,-35.63,-15.69,18.09,8
0.19,-1.72,-4.31,5.29,8.11,20.04,0.78,0.29,0.11,-50.25,-5.87,11.29,8
2.51,-3.17,-6.27,4.35,5.8,20.04,0.96,0.33,0.22,-42.95,0.8,4.53,8
4.19,-3.96,-5.76,0.19,4.66,18.98,1.15,0.36,0.15,-16.24,2.42,0.6,8
5.88,-1.49,0.66,-1.92,5.84,15.25,1.17,0.4,0.02,3.67,-2.45,0.18,8
3.05,0.47,6.62,-1.72,6.19,11.41,1.06,0.4,0.02,-1.02,1.68,-5.13,8
9.33,2.7,15.45,0.5,5.09,7.68,0.91,0.29,0.04,-8.74,0.78,-11.52,8
13.37,5.17,20.04,0.9,4.19,4.98,0.85,0.25,0.05,2.21,-3.8,-12.42,8
0.54,8.15,16.78,0.35,2.54,0.86,0.84,0.28,0.1,20.08,0.24,-1.58,8
2.03,9.88,20.04,-1.84,0.86,-2.15,0.84,0.3,0.02,26.74,7.54,-1.52,8
-11.21,6.15,20.04,-2.94,-1.45,-1.37,0.97,0.31,0.04,29.68,2.76,-7.0,8
-6.04,7.17,18.71,-2.47,0.94,-2.47,1.12,0.33,0.05,30.42,6.54,-16.88,8
1.21,6.04,11.8,-1.88,-1.8,-2.66,1.09,0.38,0.05,23.4,10.05,-12.68,8
