d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
9.68,2.74,-1.72,-2.03,9.84,2.74,0.97,0.35,0.07,1.77,0.86,2.86,11
9.68,2.82,-1.92,-1.92,9.64,2.94,0.99,0.35,0.05,2.34,-2.2,5.03,11
9.92,2.94,-2.07,-2.51,9.64,2.03,0.97,0.3,0.05,9.84,0.56,7.9,11
9.06,2.74,-1.29,-2.74,9.92,1.6,0.96,0.35,0.07,7.22,0.5,7.7,11
9.21,2.54,-2.15,-1.92,9.45,2.58,0.97,0.34,0.06,4.06,-1.92,8.83,11
9.45,2.58,-2.78,-1.37,9.25,2.66,0.99,0.29,0.04,7.39,-5.39,14.22,11
9.37,2.31,-2.47,-1.64,9.88,2.51,1.0,0.31,0.01,11.98,-5.04,20.67,11
9.53,2.27,-2.51,-1.52,9.92,2.35,1.01,0.32,0.01,13.94,-5.59,23.66,11
9.57,2.11,-3.21,-1.52,10.12,2.39,1.0,0.33,0.05,12.27,-9.43,29.95,11
9.76,2.31,-2.98,-1.09,10.35,1.84,1.02,0.26,0.05,13.94,-11.6,36.05,11
9.37,2.19,-3.21,0.98,9.96,1.92,1.02,0.25,0.03,14.46,-12.3,43.23,11
8.7,2.51,-3.02,-1.37,10.19,1.96,1.02,0.22,0.0,12.51,-16.35,50.31,11
9.13,3.33,-3.68,-1.41,10.0,1.84,1.05,0.19,0.03,12.35,-19.85,59.27,11
8.35,3.88,-4.04,-1.01,10.23,2.11,1.03,0.15,0.04,16.84,-20.83,68.63,11
7.72,3.64,-4.07,0.58,9.76,1.88,1.06,0.08,0.02,20.04,-20.14,76.71,11
8.31,4.0,-4.31,0.47,9.84,1.49,0.96,0.11,0.02,20.11,-18.57,77.34,11
10.04,4.07,-4.35,0.78,9.96,1.92,0.95,0.04,0.05,10.36,-24.92,77.35,11
9.13,3.25,-4.0,0.62,10.15,1.52,1.04,0.02,0.11,12.13,-24.18,78.01,11
9.64,3.33,-4.07,0.74,10.55,2.0,1.02,0.09,0.11,19.29,-21.36,78.59,11
9.84,2.7,-4.27,-1.45,10.0,2.23,0.97,0.15,0.1,19.51,-12.25,70.01,11
9.17,2.11,-5.17,-1.01,9.88,1.96,0.93,0.17,0.07,7.7,-14.17,61.72,11
9.61,2.47,-5.53,-1.56,9.68,1.56,0.99,0.24,0.1,0.85,-16.82,54.32,11
8.98,2.9,-5.29,-1.37,10.0,1.76,0.96,0.3,0.11,-3.45,-16.39,41.98,11
9.41,3.17,-6.08,-1.21,9.61,0.82,0.96,0.34,0.15,-4.9,-18.12,29.05,11
10.27,3.56,-6.0,-1.21,9.92,1.52,0.98,0.34,0.17,-3.86,-13.62,17.33,11
9.68,3.45,-6.23,0.58,9.88,1.6,0.97,0.32,0.17,-5.47,-11.64,8.33,11
9.13,2.9,-6.0,0.07,10.08,1.76,0.95,0.32,0.19,-3.36,-6.43,0.91,11
8.47,2.39,-5.84,0.31,10.23,1.45,0.96,0.31,0.19,-3.87,-1.85,-9.91,11
8.47,2.19,-5.96,0.27,10.55,1.37,0.99,0.32,0.19,0.99,3.49,-16.31,11
9.17,2.62,-6.43,0.19,10.27,1.6,0.96,0.28,0.17,-1.37,6.38,-23.1,11
9.37,2.31,-5.64,0.07,10.12,1.6,0.97,0.29,0.17,-2.05,8.85,-30.84,11
9.61,2.86,-5.64,0.62,10.27,1.41,0.98,0.24,0.14,-3.79,13.17,-38.77,11
9.84,3.05,-5.57,0.11,9.88,2.11,0.97,0.24,0.12,-6.94,13.15,-47.35,11
9.53,3.25,-4.66,0.98,9.64,1.6,1.01,0.22,0.09,-10.15,14.72,-53.2,11
9.17,3.49,-4.62,-1.41,9.57,1.49,0.96,0.14,0.07,-16.9,13.36,-61.54,11
9.53,3.53,-4.51,-1.52,9.72,1.52,0.98,0.11,0.07,-25.78,9.61,-67.53,11
9.06,3.72,-4.7,-1.37,9.41,1.84,1.01,0.07,0.1,-26.45,10.75,-71.27,11
8.51,3.6,-4.47,-1.37,9.76,1.96,0.98,0.01,0.12,-25.4,13.5,-72.05,11
