d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
-7.53,7.76,0.54,-4.94,6.43,1.37,0.64,0.37,0.22,180.46,47.08,6.59,10
-8.9,7.57,-4.35,-4.15,6.82,0.94,0.61,0.41,0.29,192.23,51.61,20.98,10
-4.74,6.47,-6.62,-2.82,7.6,0.86,0.57,0.42,0.22,207.79,57.49,21.01,10
-4.9,4.74,-8.19,-1.68,8.78,1.29,0.58,0.38,0.1,201.39,57.18,8.98,10
-7.33,2.7,-10.9,0.11,10.43,1.49,0.87,0.4,0.1,194.97,58.43,0.36,10
-7.6,-2.94,-16.43,0.7,12.98,0.19,1.57,0.34,0.14,180.93,68.97,-7.65,10
-4.7,-8.08,-17.22,0.03,12.94,-1.76,1.36,0.38,0.23,186.96,81.51,-32.36,10
-1.25,-11.53,-17.37,-1.68,12.04,-2.07,1.36,0.32,0.29,128.83,53.48,-1.46,10
6.19,-12.12,-17.1,-3.76,10.63,0.74,1.2,0.23,0.05,81.62,26.36,8.56,10
12.98,-13.33,-13.96,-5.06,9.53,0.94,1.01,0.16,0.05,84.72,26.11,1.14,10
19.65,-13.92,-6.31,-5.96,8.35,2.27,0.79,0.13,0.03,109.43,40.24,-14.85,10
20.04,-16.94,-2.19,-6.55,7.8,4.11,0.67,0.11,0.02,118.56,61.09,-31.46,10
16.12,-3.96,-4.78,-6.0,6.31,4.86,0.68,0.23,0.06,98.91,71.78,-31.05,10
20.04,0.23,16.0,-3.6,5.84,4.11,0.8,0.4,0.19,80.67,54.11,-8.27,10
5.45,3.13,20.04,1.92,10.66,4.86,1.02,0.54,0.26,96.39,26.42,22.55,10
-12.51,0.39,14.94,-1.17,13.1,5.09,1.2,0.54,0.17,144.12,15.58,28.4,10
-17.02,0.23,12.23,0.43,16.27,1.49,1.32,0.64,0.12,177.68,30.31,6.66,10
-8.59,1.45,17.57,1.92,18.31,0.82,1.34,0.7,0.02,144.86,33.6,-17.1,10
-20.08,3.05,9.25,0.62,17.22,-1.41,1.15,0.61,0.05,135.42,38.92,-21.99,10
-20.08,1.72,3.53,-4.66,10.98,-2.7,0.89,0.53,0.08,115.94,41.33,-24.02,10
-13.1,3.02,1.68,-5.33,7.41,0.74,0.7,0.44,0.15,128.34,44.5,-21.46,10
-10.78,4.19,-2.47,-6.23,5.29,1.52,0.52,0.38,0.22,146.69,46.85,-9.33,10
-7.68,5.53,-6.31,-5.13,5.21,2.07,0.49,0.3,0.18,157.3,50.05,6.27,10
-4.86,4.43,-8.55,-3.8,5.37,0.94,0.5,0.32,0.22,177.41,49.11,15.85,10
-5.25,3.41,-9.1,-2.86,6.31,0.27,0.51,0.37,0.21,163.04,35.21,23.82,10
-7.06,2.82,-13.02,-1.21,9.84,0.47,1.05,0.4,0.14,156.17,12.29,21.47,10
-5.17,-3.33,-17.88,0.54,13.57,0.07,1.8,0.15,0.41,172.47,38.94,-27.65,10
-2.47,-7.8,-19.41,2.23,13.92,-1.01,1.39,0.58,0.34,154.46,72.08,-47.42,10
3.88,-10.55,-20.08,0.58,12.94,-1.64,1.34,0.31,0.34,78.41,52.63,-20.56,10
11.57,-10.59,-19.8,-2.74,9.37,0.03,1.11,0.3,0.06,33.51,30.12,-5.69,10
15.25,-11.06,-12.55,-9.72,8.0,6.82,0.81,0.14,0.14,48.44,31.66,-5.29,10
20.04,-7.06,-2.74,-8.27,6.82,6.62,0.6,0.15,0.16,85.97,42.94,-13.72,10
20.04,-7.02,1.96,-7.37,6.86,3.13,0.53,0.19,0.25,112.73,58.84,-16.8,10
16.67,4.0,-7.57,-5.13,8.43,1.6,0.77,0.44,0.29,109.52,61.4,-3.51,10
-7.02,-3.13,20.04,-1.21,11.29,2.15,1.22,0.58,0.22,115.59,57.56,9.19,10
-14.74,-5.06,12.43,2.54,14.55,3.05,1.31,0.65,0.09,128.71,42.39,17.5,10
-3.33,-1.76,12.35,4.74,14.43,3.6,1.25,0.65,0.09,119.05,29.28,14.24,10
-13.49,-3.33,12.23,3.68,15.14,2.66,1.17,0.58,0.06,114.92,38.89,9.15,10
-20.04,-3.88,3.53,0.54,13.8,0.7,0.92,0.5,0.13,115.93,46.79,-9.11,10
-12.39,-2.86,-1.05,-2.51,10.55,0.86,0.72,0.43,0.18,109.4,51.4,-16.78,10
-9.21,-1.76,-3.72,-4.98,7.88,-1.13,0.62,0.42,0.2,124.72,58.34,-8.3,10
-10.08,0.82,-6.0,-6.08,6.7,0.03,0.55,0.36,0.21,139.74,51.28,7.38,10
-12.04,0.94,-8.31,-5.41,6.35,0.7,0.59,0.33,0.22,160.15,44.57,22.29,10
-10.98,-2.07,-11.17,-4.0,6.94,0.9,0.6,0.39,0.25,177.15,40.71,12.8,10
-9.96,-2.62,-14.2,-2.07,9.76,0.86,0.84,0.6,0.12,168.13,40.86,3.58,10
-7.37,-5.41,-16.82,0.94,13.29,0.11,1.57,0.45,0.31,196.4,66.91,-24.14,10
6.15,-4.58,-13.02,0.74,14.47,-2.82,1.37,0.45,0.34,201.16,113.25,-81.14,10
20.04,-6.39,-5.45,0.74,11.96,-2.58,1.21,0.55,0.37,91.92,71.32,-42.59,10
20.04,-6.39,2.58,-2.43,9.45,0.03,1.1,0.39,0.2,48.97,22.62,0.84,10
20.04,-7.41,-7.68,-4.27,7.1,2.39,0.96,0.22,0.11,40.83,7.63,16.27,10
15.8,2.98,8.35,-8.43,6.9,5.84,0.78,0.12,0.12,71.26,25.98,5.42,10
5.72,-4.9,19.45,-7.25,6.23,4.0,0.63,0.2,0.13,101.04,46.95,0.94,10
-1.92,-3.33,16.86,-4.94,7.21,1.05,0.65,0.36,0.17,109.78,53.87,9.72,10
-11.25,1.09,16.98,-1.68,8.98,2.27,0.99,0.44,0.18,114.64,51.65,9.05,10
-8.98,0.03,19.49,1.76,11.84,4.35,1.15,0.55,0.15,158.46,71.39,-1.99,10
-12.43,1.25,12.98,3.84,13.02,5.21,1.12,0.61,0.16,169.54,70.08,-5.06,10
-15.49,0.58,2.31,3.64,13.14,3.21,1.05,0.75,0.01,148.42,40.6,10.53,10
-7.29,-2.47,0.5,1.96,13.72,0.82,0.98,0.69,0.09,133.26,19.91,7.71,10
-7.21,-3.02,1.8,-1.21,12.98,0.58,0.9,0.58,0.08,131.12,27.22,-2.24,10
-13.76,-3.37,-3.68,-4.55,10.51,0.74,0.76,0.45,0.06,137.97,43.19,-9.91,10
-15.65,-3.72,-6.62,-6.19,8.74,0.11,0.64,0.44,0.13,135.33,41.21,-5.49,10
-11.45,-3.21,-7.88,-5.02,7.53,0.62,0.72,0.39,0.24,140.77,35.95,7.23,10
-8.39,-2.62,-9.17,-3.8,7.29,0.74,0.72,0.41,0.25,159.93,38.75,17.56,10
-7.49,-3.84,-10.82,-2.66,8.9,0.9,0.64,0.45,0.16,176.54,43.4,21.43,10
-3.8,-5.37,-13.25,-1.96,10.74,0.54,0.72,0.46,0.22,172.55,60.72,18.62,10
0.74,-7.33,-14.9,0.82,12.47,0.03,1.17,0.69,0.09,142.65,63.83,-9.82,10
0.98,-8.94,-14.47,0.86,13.76,-2.9,1.43,0.34,0.34,168.39,74.73,-44.4,10
