d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
7.68,5.68,0.35,-8.9,2.51,1.72,0.37,0.32,0.06,-174.71,-60.73,-58.66,2
8.94,4.98,-1.64,-9.45,1.01,3.72,0.51,0.51,0.35,-175.97,-100.1,-31.08,2
13.65,7.41,0.82,-12.63,0.94,9.41,1.99,0.23,0.38,-135.95,-104.65,-40.27,2
9.29,7.49,3.17,-15.06,-1.29,13.92,1.33,1.16,0.22,-193.89,-42.68,-33.93,2
10.7,8.66,1.41,-15.92,-1.84,16.67,1.57,0.5,0.01,-209.98,-109.46,0.71,2
14.04,8.7,0.86,-14.78,-1.45,18.78,1.35,0.51,0.05,-162.36,-76.71,12.79,2
7.57,8.27,2.35,-11.1,0.98,16.0,0.94,0.49,0.05,-134.68,-53.11,6.77,2
8.66,6.23,2.19,-10.0,-1.37,11.61,0.82,0.44,0.01,-144.86,-43.9,-5.96,2
6.62,4.74,1.56,-10.66,0.19,7.8,0.69,0.33,0.03,-146.89,-46.9,-12.78,2
7.21,4.04,2.66,-7.37,0.78,4.23,0.71,0.31,0.01,-150.02,-52.34,-3.53,2
7.29,3.56,1.05,-4.19,1.01,1.45,0.79,0.29,0.02,-131.65,-50.48,0.81,2
9.92,4.35,0.86,0.0,0.43,0.27,0.75,0.25,0.06,-115.11,-44.25,-1.82,2
11.57,4.66,2.54,3.84,0.07,-1.17,0.68,0.26,0.05,-111.91,-44.39,-6.79,2
8.08,3.84,3.64,9.68,0.43,-2.86,0.51,0.27,0.01,-104.79,-30.52,-26.3,2
3.72,3.8,2.54,12.12,-1.01,-1.96,0.38,0.16,0.05,-102.22,-18.54,-43.96,2
0.11,5.76,4.94,12.98,0.31,2.43,1.32,0.3,0.3,-111.68,-15.91,-14.3,2
5.92,10.27,6.35,9.02,0.78,3.05,1.99,0.91,0.14,-109.56,15.63,-21.62,2
17.1,11.45,6.27,0.35,4.74,6.86,1.32,0.69,0.06,-45.49,-8.86,-51.65,2
12.86,8.08,5.13,-20.08,10.12,10.82,1.18,0.5,0.18,-15.97,-8.53,-25.58,2
6.82,6.15,3.17,-20.08,7.06,15.25,0.95,0.32,0.08,1.97,3.37,-34.05,2
1.13,5.06,2.9,-20.08,-10.39,16.71,0.84,0.52,0.09,6.62,-11.59,-14.69,2
3.56,2.98,1.64,-18.67,-8.19,6.47,0.85,0.43,0.03,2.0,-6.22,6.0,2
4.11,1.52,3.76,-7.6,-4.31,4.11,0.68,0.24,0.14,10.66,-14.57,33.24,2
7.72,1.52,3.33,0.11,-1.25,1.6,0.92,0.22,0.08,21.69,-14.79,30.89,2
9.96,2.86,3.29,7.29,0.54,-4.66,0.85,0.22,0.18,9.43,-2.13,14.47,2
9.33,4.04,3.8,19.92,-2.31,-11.8,0.76,0.31,0.09,-17.66,-2.39,4.82,2
8.04,5.29,4.39,20.04,0.78,-7.25,0.73,0.25,0.05,-13.24,-12.98,5.89,2
4.94,5.06,4.0,15.69,4.19,0.31,0.56,0.22,0.14,0.0,-8.76,4.92,2
2.9,5.33,5.64,5.8,3.88,-1.49,0.56,0.28,0.04,14.39,8.41,-12.18,2
3.56,5.84,2.23,-8.23,12.43,1.96,1.11,0.58,0.14,20.23,34.63,-20.5,2
6.15,6.78,3.76,-20.08,18.9,12.27,1.71,0.85,0.15,56.93,45.27,-30.63,2
14.55,10.82,6.31,-20.08,15.18,9.49,1.56,0.82,0.33,83.52,0.4,-21.46,2
13.53,8.74,4.23,-20.08,10.94,7.68,1.13,0.48,0.08,105.72,9.88,11.17,2
6.59,7.84,3.05,-15.14,6.47,9.45,1.02,0.44,0.04,125.74,22.11,23.32,2
5.09,6.74,3.64,-9.1,4.9,7.53,0.96,0.45,0.06,89.8,28.13,1.12,2
1.45,5.29,3.96,-8.43,5.25,5.29,0.94,0.36,0.07,48.53,28.43,0.49,2
2.35,4.58,3.09,-8.82,6.43,5.02,0.76,0.26,0.04,60.2,-2.08,56.65,2
3.41,4.19,2.31,-10.59,5.29,5.33,0.77,0.29,0.36,96.83,-24.97,72.79,2
3.8,4.04,2.03,-9.45,4.39,4.7,0.85,0.42,0.44,129.49,-5.81,62.76,2
